ID or #		Start	End	Type	Contig
gene-STM2635		2775321	2775612	complete	contig_1:1251139-1250848
cds-NP_461570.1		2775328	2775612	complete	contig_1:1251132-1250848
id-STM2635		2775321	2775326	complete	contig_1:1251139-1251134
gene-STM2636		2775590	2776825	complete	contig_1:1250870-1249635
cds-NP_461571.1		2775590	2776819	complete	contig_1:1250870-1249641
id-STM2636		2776820	2776825	complete	contig_1:1249640-1249635
gene-STM2637		2777317	2777808	complete	contig_1:1249143-1248652
cds-NP_461572.1		2777317	2777796	complete	contig_1:1249143-1248664
id-STM2637		2777803	2777808	complete	contig_1:1248657-1248652
gene-STM2638		2777793	2778768	complete	contig_1:1248667-1247692
cds-NP_461573.1		2777793	2778749	complete	contig_1:1248667-1247711
gene-STM2639		2778749	2779417	complete	contig_1:1247711-1247043
cds-NP_461574.1		2778749	2779399	complete	contig_1:1247711-1247061
id-STM2639		2778763	2778768	complete	contig_1:1247697-1247692
id-STM2639-2		2779412	2779417	complete	contig_1:1247048-1247043
gene-STM2640		2779431	2780026	complete	contig_1:1247029-1246434
cds-NP_461575.1		2779431	2780006	complete	contig_1:1247029-1246454
id-STM2640		2780021	2780026	complete	contig_1:1246439-1246434
gene-STM2641		2780431	2782053	complete	contig_1:1246029-1244407
cds-NP_461576.1		2780431	2782053	complete	contig_1:1246029-1244407
gene-STM2642		2782038	2782789	complete	contig_1:1244422-1243671
cds-NP_461577.1		2782038	2782775	complete	contig_1:1244422-1243685
id-STM2642		2782784	2782789	complete	contig_1:1243676-1243671
gene-STM2643		2782896	2784240	complete	contig_1:1243564-1242220
cds-NP_461578.1		2782906	2784240	complete	contig_1:1243554-1242220
id-STM2643		2782896	2782901	complete	contig_1:1243564-1243559
gene-STM2644		2784258	2785163	complete	contig_1:1242202-1241297
cds-NP_461579.1		2784258	2785157	complete	contig_1:1242202-1241303
id-STM2644		2785158	2785163	complete	contig_1:1241302-1241297
gene-STM2645		2785247	2785847	complete	contig_1:1241213-1240613
cds-NP_461580.1		2785260	2785847	complete	contig_1:1241200-1240613
id-STM2645		2785247	2785252	complete	contig_1:1241213-1241208
gene-STM2646		2785909	2786307	complete	contig_1:1240551-1240153
cds-NP_461581.1		2785909	2786292	complete	contig_1:1240551-1240168
id-STM2646		2786302	2786307	complete	contig_1:1240158-1240153
gene-STM2647		2786599	2787300	complete	contig_1:1239861-1239160
cds-NP_461582.1		2786611	2787300	complete	contig_1:1239849-1239160
id-STM2647		2786599	2786604	complete	contig_1:1239861-1239856
gene-STM2648		2787416	2788465	complete	contig_1:1239044-1237995
cds-NP_461583.1		2787416	2788453	complete	contig_1:1239044-1238007
id-STM2648		2788460	2788465	complete	contig_1:1238000-1237995
gene-STM2649		2788647	2789076	complete	contig_1:1237813-1237384
cds-NP_461584.1		2788657	2789076	complete	contig_1:1237803-1237384
id-STM2649		2788647	2788652	complete	contig_1:1237813-1237808
gene-STM2650		2789149	2789829	complete	contig_1:1237311-1236631
cds-NP_461585.1		2789149	2789829	complete	contig_1:1237311-1236631
gene-STM2651		2789870	2792543	complete	contig_1:1236590-1233917
cds-NP_461586.1		2789883	2792543	complete	contig_1:1236577-1233917
id-STM2651		2789870	2789875	complete	contig_1:1236590-1236585
gene-STM2652		2792640	2794013	complete	contig_1:1233820-1232447
cds-NP_461587.1		2792658	2794013	complete	contig_1:1233802-1232447
id-STM2652		2792640	2792645	complete	contig_1:1233820-1233815
gene-STM2653		2794045	2794381	complete	contig_1:1232415-1232079
cds-NP_461588.1		2794058	2794381	complete	contig_1:1232402-1232079
id-STM2653		2794045	2794050	complete	contig_1:1232415-1232410
gene-STM2654		2794378	2795691	complete	contig_1:1232082-1230769
cds-NP_461589.1		2794378	2795679	complete	contig_1:1232082-1230781
id-STM2654		2795686	2795691	complete	contig_1:1230774-1230769
gene-STM2655		2795783	2796245	complete	contig_1:1230677-1230215
cds-NP_461590.1		2795783	2796238	complete	contig_1:1230677-1230222
id-STM2655		2796240	2796245	complete	contig_1:1230220-1230215
gene-STM2656		2796443	2796564	complete	contig_1:1230017-1229896
rna-STM2656		2796443	2796564	complete	contig_1:1230017-1229896
exon-STM2656-1		2796443	2796564	complete	contig_1:1230017-1229896
gene-STM2657		2796758	2799767	complete	contig_1:1229702-1226693
rna-STM2657		2796758	2799767	complete	contig_1:1229702-1226693
exon-STM2657-1		2796758	2799767	complete	contig_1:1229702-1226693
gene-STM2658		2799961	2800033	complete	contig_1:1226499-1226427
rna-STM2658		2799961	2800033	complete	contig_1:1226499-1226427
exon-STM2658-1		2799961	2800033	complete	contig_1:1226499-1226427
gene-STM2659		2800121	2801663	complete	contig_1:1226339-1224797
rna-STM2659		2800121	2801663	complete	contig_1:1226339-1224797
exon-STM2659-1		2800121	2801663	complete	contig_1:1226339-1224797
gene-STM2660		2802119	2804700	complete	contig_1:1224341-1221760
cds-NP_461591.1		2802119	2804692	complete	contig_1:1224341-1221768
id-STM2660		2804695	2804700	complete	contig_1:1221765-1221760
gene-STM2661		2804822	2805564	complete	contig_1:1221638-1220896
cds-NP_461592.1		2804822	2805553	complete	contig_1:1221638-1220907
id-STM2661		2805559	2805564	complete	contig_1:1220901-1220896
gene-STM2662		2805550	2806542	complete	contig_1:1220910-1219918
cds-NP_461593.1		2805550	2806530	complete	contig_1:1220910-1219930
id-STM2662		2806537	2806542	complete	contig_1:1219923-1219918
gene-STM2663		2806644	2807399	complete	contig_1:1219816-1219061
cds-NP_461594.1		2806662	2807399	complete	contig_1:1219798-1219061
id-STM2663		2806644	2806649	complete	contig_1:1219816-1219811
gene-STM2664		2807435	2807634	complete	contig_1:1219025-1218826
gene-STM2665		2807659	2808009	complete	contig_1:1218801-1218451
cds-NP_461595.1		2807671	2808009	complete	contig_1:1218789-1218451
id-STM2665		2807659	2807664	complete	contig_1:1218801-1218796
gene-STM2666		2808106	2808160	complete	contig_1:1218354-1218300
cds-NP_449055.1		2808113	2808160	complete	contig_1:1218347-1218300
id-STM2666		2808106	2808111	complete	contig_1:1218354-1218349
gene-STM2667		2808249	2809420	complete	contig_1:1218211-1217040
cds-NP_461597.1		2808260	2809420	complete	contig_1:1218200-1217040
id-STM2667		2808249	2808254	complete	contig_1:1218211-1218206
gene-STM2668		2809381	2810296	complete	contig_1:1217079-1216164
cds-NP_461598.1		2809381	2810289	complete	contig_1:1217079-1216171
id-STM2668		2810291	2810296	complete	contig_1:1216169-1216164
gene-STM2669		2810347	2811477	complete	contig_1:1216113-1214983
cds-NP_461599.1		2810347	2811468	complete	contig_1:1216113-1214992
id-STM2669		2811472	2811477	complete	contig_1:1214988-1214983
gene-STM2670		2811478	2812684	complete	contig_1:1214982-1213776
cds-NP_461600.1		2811478	2812548	complete	contig_1:1214982-1213912
id-STM2670		2812523	2812539	complete	contig_1:1213937-1213921
id-STM2670-2		2812643	2812659	complete	contig_1:1213817-1213801
id-STM2670-3		2812556	2812561	complete	contig_1:1213904-1213899
id-STM2670-4		2812660	2812668	complete	contig_1:1213800-1213792
id-STM2670-5		2812676	2812684	complete	contig_1:1213784-1213776
id-NC_003197.2:2812694..2812710		2812694	2812710	complete	contig_1:1213766-1213750
gene-STM2671		2812974	2813506	complete	contig_1:1213486-1212954
cds-NP_461601.1		2812988	2813506	complete	contig_1:1213472-1212954
id-STM2671		2812974	2812979	complete	contig_1:1213486-1213481
id-STM2671-2		2813485	2813490	complete	contig_1:1212975-1212970
gene-STM2672		2813485	2814719	complete	contig_1:1212975-1211741
cds-NP_461602.1		2813499	2814719	complete	contig_1:1212961-1211741
gene-STM2673		2814876	2815242	complete	contig_1:1211584-1211218
cds-NP_461603.1		2814876	2815223	complete	contig_1:1211584-1211237
id-STM2673		2815237	2815242	complete	contig_1:1211223-1211218
gene-STM2674		2815264	2816045	complete	contig_1:1211196-1210415
cds-NP_461604.1		2815264	2816031	complete	contig_1:1211196-1210429
id-STM2674		2816040	2816045	complete	contig_1:1210420-1210415
gene-STM2675		2816076	2816636	complete	contig_1:1210384-1209824
cds-NP_461605.1		2816076	2816624	complete	contig_1:1210384-1209836
id-STM2675		2816631	2816636	complete	contig_1:1209829-1209824
gene-STM2676		2816643	2816900	complete	contig_1:1209817-1209560
cds-NP_461606.1		2816643	2816891	complete	contig_1:1209817-1209569
id-STM2676		2816895	2816900	complete	contig_1:1209565-1209560
gene-STM2677		2817205	2818579	complete	contig_1:1209255-1207881
cds-NP_461607.1		2817205	2818566	complete	contig_1:1209255-1207894
id-STM2677		2818574	2818579	complete	contig_1:1207886-1207881
gene-STM2678		2818732	2819523	complete	contig_1:1207728-1206937
cds-NP_461608.1		2818732	2819523	complete	contig_1:1207728-1206937
gene-STM2679		2819588	2820829	complete	contig_1:1206872-1205631
cds-NP_461609.3		2819588	2820829	complete	contig_1:1206872-1205631
gene-STM2680		2820944	2821555	complete	contig_1:1205516-1204905
cds-NP_461610.1		2820950	2821555	complete	contig_1:1205510-1204905
id-STM2680		2820944	2820949	complete	contig_1:1205516-1205511
gene-STM2681		2821590	2822192	complete	contig_1:1204870-1204268
cds-NP_461611.1		2821590	2822180	complete	contig_1:1204870-1204280
gene-STM2682		2822177	2822375	complete	contig_1:1204283-1204085
cds-NP_449071.1		2822177	2822371	complete	contig_1:1204283-1204089
id-STM2682		2822187	2822192	complete	contig_1:1204273-1204268
id-STM2682-2		2822370	2822375	complete	contig_1:1204090-1204085
gene-STM2683		2822288	2823181	complete	contig_1:1204172-1203279
cds-NP_461613.1		2822303	2823181	complete	contig_1:1204157-1203279
id-STM2683		2822288	2822293	complete	contig_1:1204172-1204167
gene-STM2684		2823254	2824928	complete	contig_1:1203206-1201532
cds-NP_461614.1		2823267	2824928	complete	contig_1:1203193-1201532
id-STM2684		2823254	2823259	complete	contig_1:1203206-1203201
gene-STM2685		2825061	2825415	complete	contig_1:1201399-1201045
cds-NP_461615.1		2825077	2825415	complete	contig_1:1201383-1201045
id-STM2685		2825061	2825066	complete	contig_1:1201399-1201394
gene-STM2686		2825581	2825881	complete	contig_1:1200879-1200579
cds-NP_461616.1		2825581	2825871	complete	contig_1:1200879-1200589
id-STM2686		2825876	2825881	complete	contig_1:1200584-1200579
gene-STM2687		2825861	2826337	complete	contig_1:1200599-1200123
cds-NP_461617.1		2825861	2826337	complete	contig_1:1200599-1200123
gene-STM2688		2826477	2826969	complete	contig_1:1199983-1199491
cds-NP_461618.1		2826487	2826969	complete	contig_1:1199973-1199491
id-STM2688		2826477	2826482	complete	contig_1:1199983-1199978
gene-STM2689		2827583	2839057	complete	contig_1:1198877-1187403
gene-STM2690		2839117	2840531	complete	contig_1:1187343-1185929
cds-NP_461619.1		2839122	2840531	complete	contig_1:1187338-1185929
id-STM2690		2839117	2839122	complete	contig_1:1187343-1187338
id-STM2690-2		2840521	2840526	complete	contig_1:1185939-1185934
gene-STM2691		2840521	2842708	complete	contig_1:1185939-1183752
cds-NP_461620.1		2840528	2842708	complete	contig_1:1185932-1183752
gene-STM2692		2842716	2843879	complete	contig_1:1183744-1182581
cds-NP_461621.1		2842716	2843879	complete	contig_1:1183744-1182581
id-STM2693		2844217	2844222	complete	contig_1:1182243-1182238
gene-STM2705		2853412	2854033	partial	contig_2:300278-299928
cds-NP_461633.1		2853412	2854029	partial	contig_2:300278-299932
id-STM2705		2854028	2854033	complete	contig_2:299933-299928
gene-STM2706		2853999	2855573	partial	contig_2:299962-299495
cds-NP_461634.1		2853999	2855573	partial	contig_2:299962-299495
gene-STM2740		2878160	2879237	complete	contig_1:1181951-1180874
cds-NP_461667.1		2878173	2879237	complete	contig_1:1181938-1180874
id-STM2740		2878160	2878165	complete	contig_1:1181951-1181946
gene-STM2741		2879461	2880058	complete	contig_1:1180650-1180053
cds-NP_461668.1		2879465	2880058	complete	contig_1:1180646-1180053
id-STM2741		2879461	2879466	complete	contig_1:1180650-1180645
gene-STM2742		2880448	2881641	complete	contig_1:1179663-1178470
cds-NP_461669.1		2880448	2881641	complete	contig_1:1179663-1178470
gene-STM2743		2881976	2882803	complete	contig_1:1178135-1177308
cds-NP_461670.1		2881976	2882803	complete	contig_1:1178135-1177308
gene-STM2744		2883247	2883469	complete	contig_1:1176864-1176642
cds-NP_461671.1		2883254	2883469	complete	contig_1:1176857-1176642
id-STM2744		2883247	2883252	complete	contig_1:1176864-1176859
gene-STM2745		2883505	2885574	complete	contig_1:1176606-1174537
cds-NP_461672.1		2883505	2885574	complete	contig_1:1176606-1174537
gene-STM2746		2886073	2887360	complete	contig_1:1174038-1172751
cds-NP_461673.1		2886077	2887360	complete	contig_1:1174034-1172751
id-STM2746		2886073	2886078	complete	contig_1:1174038-1174033
gene-STM2747		2887399	2888223	complete	contig_1:1172712-1171888
cds-NP_461674.1		2887405	2888223	complete	contig_1:1172706-1171888
id-STM2747		2887399	2887404	complete	contig_1:1172712-1172707
gene-STM2748		2888377	2888738	complete	contig_1:1171734-1171373
cds-NP_461675.1		2888377	2888733	complete	contig_1:1171734-1171378
id-STM2748		2888733	2888738	complete	contig_1:1171378-1171373
gene-STM2749		2888824	2889112	complete	contig_1:1171287-1170999
cds-NP_461676.1		2888828	2889112	complete	contig_1:1171283-1170999
id-STM2749		2888824	2888829	complete	contig_1:1171287-1171282
gene-STM2750		2889217	2889746	complete	contig_1:1170894-1170365
cds-NP_461677.1		2889225	2889746	complete	contig_1:1170886-1170365
id-STM2750		2889217	2889222	complete	contig_1:1170894-1170889
gene-STM2751		2889736	2890117	complete	contig_1:1170375-1169994
cds-NP_461678.1		2889743	2890117	complete	contig_1:1170368-1169994
id-STM2751		2889736	2889741	complete	contig_1:1170375-1170370
id-STM2751-2		2890106	2890111	complete	contig_1:1170005-1170000
gene-STM2752		2890106	2891094	complete	contig_1:1170005-1169017
cds-NP_461679.1		2890114	2891094	complete	contig_1:1169997-1169017
gene-STM2753		2891098	2892118	complete	contig_1:1169013-1167993
cds-NP_461680.1		2891105	2892118	complete	contig_1:1169006-1167993
id-STM2753		2891098	2891103	complete	contig_1:1169013-1169008
gene-STM2754		2892413	2893615	complete	contig_1:1167698-1166496
cds-NP_461681.1		2892413	2893615	complete	contig_1:1167698-1166496
gene-STM2755		2893689	2894331	complete	contig_1:1166422-1165780
cds-NP_461682.1		2893689	2894324	complete	contig_1:1166422-1165787
id-STM2755		2894326	2894331	complete	contig_1:1165785-1165780
gene-STM2756		2894348	2894919	complete	contig_1:1165763-1165192
cds-NP_461683.1		2894348	2894911	complete	contig_1:1165763-1165200
id-STM2756		2894914	2894919	complete	contig_1:1165197-1165192
gene-STM2757		2894911	2895760	complete	contig_1:1165200-1164351
cds-NP_461684.1		2894911	2895753	complete	contig_1:1165200-1164358
id-STM2757		2895755	2895760	complete	contig_1:1164356-1164351
gene-STM2758		2895883	2897432	complete	contig_1:1164228-1162679
cds-NP_461685.1		2895883	2897424	complete	contig_1:1164228-1162687
id-STM2758		2897427	2897432	complete	contig_1:1162684-1162679
gene-STM2759		2897642	2899326	complete	contig_1:1162469-1160785
cds-NP_461686.1		2897647	2899326	complete	contig_1:1162464-1160785
id-STM2759		2897642	2897647	complete	contig_1:1162469-1162464
gene-STM2773		2916374	2917496	complete	contig_1:1131330-1130208
cds-NP_461700.1		2916381	2917496	complete	contig_1:1131323-1130208
id-STM2773		2916374	2916379	complete	contig_1:1131330-1131325
gene-STM2774		2917570	2921230	complete	contig_1:1130134-1126474
cds-NP_461701.1		2917577	2921230	complete	contig_1:1130127-1126474
id-STM2774		2917570	2917575	complete	contig_1:1130134-1130129
gene-STM2775		2921334	2922584	complete	contig_1:1126370-1125120
cds-NP_461702.1		2921340	2922584	complete	contig_1:1126364-1125120
id-STM2775		2921334	2921339	complete	contig_1:1126370-1126365
gene-STM2776		2922609	2923551	complete	contig_1:1125095-1124153
cds-NP_461703.1		2922616	2923551	complete	contig_1:1125088-1124153
id-STM2776		2922609	2922614	complete	contig_1:1125095-1125090
gene-STM2777		2923593	2925778	complete	contig_1:1124111-1121926
cds-NP_461704.3		2923593	2925773	complete	contig_1:1124111-1121931
id-STM2777		2925773	2925778	complete	contig_1:1121931-1121926
gene-STM2778		2926098	2926412	complete	contig_1:1121606-1121292
gene-STM2779		2926299	2926631	complete	contig_1:1121405-1121073
cds-NP_449164.1		2926299	2926631	complete	contig_1:1121405-1121073
gene-STM2780		2926806	2927863	complete	contig_1:1120898-1119841
cds-NP_461706.1		2926806	2927858	complete	contig_1:1120898-1119846
id-STM2780		2927858	2927863	complete	contig_1:1119846-1119841
gene-STM2781		2928377	2929306	complete	contig_1:1119327-1118398
cds-NP_461707.1		2928377	2929306	complete	contig_1:1119327-1118398
gene-STM2782		2929591	2930495	complete	contig_1:1118113-1117209
cds-NP_461708.1		2929599	2930495	complete	contig_1:1118105-1117209
id-STM2782		2929591	2929596	complete	contig_1:1118113-1118108
gene-STM2783		2931217	2932237	complete	contig_1:1116487-1115467
cds-NP_461709.1		2931217	2932230	complete	contig_1:1116487-1115474
id-STM2783		2932232	2932237	complete	contig_1:1115472-1115467
gene-STM2784		2932363	2933785	complete	contig_1:1115341-1113919
cds-NP_461710.1		2932363	2933778	complete	contig_1:1115341-1113926
gene-STM2785		2933765	2934446	complete	contig_1:1113939-1113258
cds-NP_461711.1		2933765	2934439	complete	contig_1:1113939-1113265
id-STM2785		2933780	2933785	complete	contig_1:1113924-1113919
id-STM2785-2		2934441	2934446	complete	contig_1:1113263-1113258
gene-STM2786		2934587	2935571	complete	contig_1:1113117-1112133
cds-NP_461712.1		2934594	2935571	complete	contig_1:1113110-1112133
id-STM2786		2934587	2934592	complete	contig_1:1113117-1113112
gene-STM2787		2935577	2936017	complete	contig_1:1112127-1111687
cds-NP_461713.3		2935583	2936017	complete	contig_1:1112121-1111687
id-STM2787		2935577	2935582	complete	contig_1:1112127-1112122
gene-STM2788		2936022	2937542	complete	contig_1:1111682-1110162
