ID or #		Start	End	Type	Contig
cds-NP_460940.1		2071879	2072790	complete	contig_1:312936-312025
id-STM1989		2072797	2072802	complete	contig_1:312018-312013
gene-STM1990		2072966	2073886	complete	contig_1:311849-310929
cds-NP_460941.1		2072966	2073886	complete	contig_1:311849-310929
gene-STM1991		2073875	2074352	complete	contig_1:310940-310463
cds-NP_460942.1		2073875	2074345	complete	contig_1:310940-310470
id-STM1991		2074347	2074352	complete	contig_1:310468-310463
gene-STM1992		2074326	2075768	complete	contig_1:310489-309047
cds-NP_460943.1		2074326	2075756	complete	contig_1:310489-309059
id-STM1992		2075763	2075768	complete	contig_1:309052-309047
gene-STM1993		2075830	2076533	complete	contig_1:308985-308282
cds-NP_460944.1		2075830	2076525	complete	contig_1:308985-308290
id-STM1993		2076528	2076533	complete	contig_1:308287-308282
gene-STM1994		2076617	2076928	complete	contig_1:308198-307887
cds-NP_460945.1		2076617	2076916	complete	contig_1:308198-307899
id-STM1994		2076923	2076928	complete	contig_1:307892-307887
gene-STM1995		2077561	2078762	complete	contig_1:307254-306053
cds-NP_460946.1		2077566	2078762	complete	contig_1:307249-306053
id-STM1995		2077561	2077566	complete	contig_1:307254-307249
gene-STM1996		2079222	2079448	complete	contig_1:305593-305367
cds-NP_460947.1		2079222	2079434	complete	contig_1:305593-305381
id-STM1996		2079443	2079448	complete	contig_1:305372-305367
gene-STM1997		2079889	2081171	complete	contig_1:304926-303644
cds-NP_460948.1		2079889	2081157	complete	contig_1:304926-303658
gene-STM1998		2081160	2081667	complete	contig_1:303655-303148
cds-NP_460949.1		2081160	2081579	complete	contig_1:303655-303236
id-STM1998		2081166	2081171	complete	contig_1:303649-303644
id-STM1998-2		2081586	2081591	complete	contig_1:303229-303224
id-STM1998-3		2081643	2081651	complete	contig_1:303172-303164
id-STM1998-4		2081659	2081667	complete	contig_1:303156-303148
gene-STM1999		2081706	2081867	complete	contig_1:303109-302948
cds-NP_460950.1		2081706	2081867	complete	contig_1:303109-302948
gene-STM2001		2082348	2083145	complete	contig_1:262371-261574
cds-NP_460951.1		2082348	2083145	complete	contig_1:262371-261574
gene-STM2002		2083247	2083319	complete	contig_1:261472-261400
rna-STM2002		2083247	2083319	complete	contig_1:261472-261400
exon-STM2002-1		2083247	2083319	complete	contig_1:261472-261400
gene-STM2003		2083489	2083807	complete	contig_1:261230-260912
gene-STM2004		2084217	2084289	complete	contig_1:260502-260430
rna-STM2004		2084217	2084289	complete	contig_1:260502-260430
exon-STM2004-1		2084217	2084289	complete	contig_1:260502-260430
gene-STM2005		2084449	2084928	complete	contig_1:260270-259791
cds-NP_460952.1		2084455	2084928	complete	contig_1:260264-259791
id-STM2005		2084449	2084454	complete	contig_1:260270-260265
gene-STM2006		2085395	2086101	complete	contig_1:259324-258618
cds-NP_448412.1		2085403	2086101	complete	contig_1:259316-258618
id-STM2006		2085395	2085400	complete	contig_1:259324-259319
gene-STM2007		2086918	2088612	complete	contig_1:257801-256107
cds-NP_460954.1		2086918	2088612	complete	contig_1:257801-256107
gene-STM2008		2088663	2090399	complete	contig_1:256056-254320
cds-NP_460955.1		2088669	2090399	complete	contig_1:256050-254320
id-STM2008		2088663	2088668	complete	contig_1:256056-256051
gene-STM2009		2091304	2092770	complete	contig_1:253415-251949
cds-NP_460956.1		2091304	2092758	complete	contig_1:253415-251961
id-STM2009		2092765	2092770	complete	contig_1:251954-251949
gene-STM2010		2092798	2092965	complete	contig_1:251921-251754
cds-NP_448416.1		2092804	2092965	complete	contig_1:251915-251754
id-STM2010		2092798	2092803	complete	contig_1:251921-251916
gene-STM2011		2092954	2093284	complete	contig_1:251765-251435
cds-NP_460958.1		2092954	2093280	complete	contig_1:251765-251439
id-STM2011		2093279	2093284	complete	contig_1:251440-251435
gene-STM2012		2094162	2094234	complete	contig_1:250557-250485
rna-STM2012		2094162	2094234	complete	contig_1:250557-250485
exon-STM2012-1		2094162	2094234	complete	contig_1:250557-250485
gene-STM2013		2094374	2095831	complete	contig_1:250345-248888
cds-NP_460959.1		2094374	2095831	complete	contig_1:250345-248888
gene-STM2014		2095992	2096064	complete	contig_1:248727-248655
rna-STM2014		2095992	2096064	complete	contig_1:248727-248655
exon-STM2014-1		2095992	2096064	complete	contig_1:248727-248655
gene-STM2015		2096293	2097236	complete	contig_1:248426-247483
cds-NP_460960.1		2096293	2097222	complete	contig_1:248426-247497
id-STM2015		2097231	2097236	complete	contig_1:247488-247483
gene-STM2016		2097300	2098383	complete	contig_1:247419-246336
cds-NP_460961.1		2097300	2098370	complete	contig_1:247419-246349
id-STM2016		2098378	2098383	complete	contig_1:246341-246336
gene-STM2017		2098397	2099156	complete	contig_1:246322-245563
cds-NP_460962.1		2098397	2099140	complete	contig_1:246322-245579
gene-STM2018		2099137	2099693	complete	contig_1:245582-245026
cds-NP_460963.1		2099137	2099682	complete	contig_1:245582-245037
id-STM2018		2099151	2099156	complete	contig_1:245568-245563
id-STM2018-2		2099688	2099693	complete	contig_1:245031-245026
gene-STM2019		2099679	2101205	complete	contig_1:245040-243514
cds-NP_460964.1		2099679	2101199	complete	contig_1:245040-243520
gene-STM2020		2101196	2102017	complete	contig_1:243523-242702
cds-NP_460965.1		2101196	2102011	complete	contig_1:243523-242708
id-STM2020		2101200	2101205	complete	contig_1:243519-243514
id-STM2020-2		2102012	2102017	complete	contig_1:242707-242702
gene-STM2021		2102020	2102703	complete	contig_1:242699-242016
cds-NP_460966.1		2102020	2102697	complete	contig_1:242699-242022
gene-STM2022		2102684	2102971	complete	contig_1:242035-241748
cds-NP_460967.1		2102684	2102965	complete	contig_1:242035-241754
id-STM2022		2102698	2102703	complete	contig_1:242021-242016
id-STM2022-2		2102966	2102971	complete	contig_1:241753-241748
gene-STM2023		2102967	2103709	complete	contig_1:241752-241010
cds-NP_460968.3		2102967	2103704	complete	contig_1:241752-241015
gene-STM2024		2103701	2104422	complete	contig_1:241018-240297
cds-NP_460969.1		2103701	2104414	complete	contig_1:241018-240305
id-STM2024		2103704	2103709	complete	contig_1:241015-241010
id-STM2024-2		2104417	2104422	complete	contig_1:240302-240297
gene-STM2025		2104411	2105212	complete	contig_1:240308-239507
cds-NP_460970.1		2104411	2105205	complete	contig_1:240308-239514
id-STM2025		2105207	2105212	complete	contig_1:239512-239507
gene-STM2026		2105208	2106005	complete	contig_1:239511-238714
cds-NP_460971.1		2105208	2105999	complete	contig_1:239511-238720
gene-STM2027		2105996	2106728	complete	contig_1:238723-237991
cds-NP_460972.1		2105996	2106721	complete	contig_1:238723-237998
id-STM2027		2106000	2106005	complete	contig_1:238719-238714
id-STM2027-2		2106723	2106728	complete	contig_1:237996-237991
gene-STM2028		2106721	2107781	complete	contig_1:237998-236938
cds-NP_460973.1		2106721	2107776	complete	contig_1:237998-236943
gene-STM2029		2107757	2108537	complete	contig_1:236962-236182
cds-NP_460974.1		2107757	2108530	complete	contig_1:236962-236189
id-STM2029		2107776	2107781	complete	contig_1:236943-236938
gene-STM2030		2108514	2109098	complete	contig_1:236205-235621
cds-NP_460975.1		2108514	2109092	complete	contig_1:236205-235627
id-STM2030		2108532	2108537	complete	contig_1:236187-236182
id-STM2030-2		2109093	2109098	complete	contig_1:235626-235621
gene-STM2031		2109082	2109694	complete	contig_1:235637-235025
cds-NP_460976.1		2109082	2109687	complete	contig_1:235637-235032
id-STM2031		2109689	2109694	complete	contig_1:235030-235025
gene-STM2032		2109681	2110825	complete	contig_1:235038-233894
cds-NP_460977.1		2109681	2110820	complete	contig_1:235038-233899
gene-STM2033		2110820	2111459	complete	contig_1:233899-233260
cds-NP_460978.1		2110820	2111452	complete	contig_1:233899-233267
id-STM2033		2110820	2110825	complete	contig_1:233899-233894
id-STM2033-2		2111454	2111459	complete	contig_1:233265-233260
gene-STM2034		2111463	2112428	complete	contig_1:233256-232291
cds-NP_460979.1		2111463	2112422	complete	contig_1:233256-232297
id-STM2034		2112423	2112428	complete	contig_1:232296-232291
gene-STM2035		2112419	2113805	complete	contig_1:232300-230914
cds-NP_460980.1		2112419	2113798	complete	contig_1:232300-230921
id-STM2035		2113800	2113805	complete	contig_1:230919-230914
gene-STM2036		2114396	2115320	complete	contig_1:230323-229399
cds-NP_460981.1		2114396	2115307	complete	contig_1:230323-229412
id-STM2036		2115315	2115320	complete	contig_1:229404-229399
gene-STM2037		2115524	2116324	complete	contig_1:229195-228395
cds-NP_460982.1		2115524	2116318	complete	contig_1:229195-228401
id-STM2037		2116319	2116324	complete	contig_1:228400-228395
gene-STM2038		2116837	2117127	complete	contig_1:227882-227592
cds-NP_460983.1		2116843	2117127	complete	contig_1:227876-227592
id-STM2038		2116837	2116842	complete	contig_1:227882-227877
gene-STM2039		2117232	2117936	complete	contig_1:227487-226783
cds-NP_460984.3		2117235	2117936	complete	contig_1:227484-226783
id-STM2039		2117232	2117237	complete	contig_1:227487-227482
gene-STM2040		2117950	2119619	complete	contig_1:226769-225100
cds-NP_460985.1		2117955	2119619	complete	contig_1:226764-225100
id-STM2040		2117950	2117955	complete	contig_1:226769-226764
gene-STM2041		2119624	2120304	complete	contig_1:225095-224415
cds-NP_460986.1		2119630	2120304	complete	contig_1:225089-224415
id-STM2041		2119624	2119629	complete	contig_1:225095-225090
gene-STM2042		2120313	2120840	complete	contig_1:224406-223879
cds-NP_460987.1		2120319	2120840	complete	contig_1:224400-223879
id-STM2042		2120313	2120318	complete	contig_1:224406-224401
gene-STM2043		2120844	2122682	complete	contig_1:223875-222037
cds-NP_460988.1		2120850	2122682	complete	contig_1:223869-222037
id-STM2043		2120844	2120849	complete	contig_1:223875-223870
gene-STM2044		2122665	2123022	complete	contig_1:222054-221697
cds-NP_460989.1		2122672	2123022	complete	contig_1:222047-221697
id-STM2044		2122665	2122670	complete	contig_1:222054-222049
gene-STM2045		2123033	2123316	complete	contig_1:221686-221403
cds-NP_460990.1		2123041	2123316	complete	contig_1:221678-221403
id-STM2045		2123033	2123038	complete	contig_1:221686-221681
gene-STM2046		2123320	2123802	complete	contig_1:221399-220917
cds-NP_460991.3		2123320	2123802	complete	contig_1:221399-220917
id-STM2046		2123795	2123800	complete	contig_1:220924-220919
gene-STM2047		2123795	2124434	complete	contig_1:220924-220285
cds-NP_460992.1		2123802	2124434	complete	contig_1:220917-220285
gene-STM2048		2124426	2124922	complete	contig_1:220293-219797
cds-NP_460993.1		2124431	2124922	complete	contig_1:220288-219797
id-STM2048		2124426	2124431	complete	contig_1:220293-220288
gene-STM2049		2124918	2125201	complete	contig_1:219801-219518
cds-NP_460994.1		2124926	2125201	complete	contig_1:219793-219518
id-STM2049		2124918	2124923	complete	contig_1:219801-219796
gene-STM2050		2125205	2126221	complete	contig_1:219514-218498
cds-NP_460995.1		2125211	2126221	complete	contig_1:219508-218498
id-STM2050		2125205	2125210	complete	contig_1:219514-219509
id-STM2050-2		2126213	2126218	complete	contig_1:218506-218501
gene-STM2051		2126213	2127612	complete	contig_1:218506-217107
cds-NP_460996.1		2126218	2127612	complete	contig_1:218501-217107
gene-STM2052		2127618	2128736	complete	contig_1:217101-215983
cds-NP_460997.1		2127624	2128736	complete	contig_1:217095-215983
id-STM2052		2127618	2127623	complete	contig_1:217101-217096
id-STM2052-2		2128726	2128731	complete	contig_1:215993-215988
gene-STM2053		2128726	2130088	complete	contig_1:215993-214631
cds-NP_460998.1		2128733	2130088	complete	contig_1:215986-214631
gene-STM2054		2130085	2130645	complete	contig_1:214634-214074
cds-NP_460999.1		2130091	2130645	complete	contig_1:214628-214074
id-STM2054		2130085	2130090	complete	contig_1:214634-214629
gene-STM2055		2130638	2130995	complete	contig_1:214081-213724
cds-NP_461000.1		2130645	2130995	complete	contig_1:214074-213724
id-STM2055		2130638	2130643	complete	contig_1:214081-214076
gene-STM2056		2130995	2131452	complete	contig_1:213724-213267
cds-NP_461001.1		2131000	2131452	complete	contig_1:213719-213267
id-STM2056		2130995	2131000	complete	contig_1:213724-213719
id-STM2056-2		2131430	2131435	complete	contig_1:213289-213284
gene-STM2057		2131430	2132651	complete	contig_1:213289-212068
cds-NP_461002.1		2131437	2132651	complete	contig_1:213282-212068
gene-STM2058		2132709	2133611	complete	contig_1:212010-211108
cds-NP_461003.1		2132709	2133611	complete	contig_1:212010-211108
gene-STM2059		2133645	2133993	complete	contig_1:211074-210726
cds-NP_461004.1		2133645	2133980	complete	contig_1:211074-210739
id-STM2059		2133988	2133993	complete	contig_1:210731-210726
gene-STM2060		2134225	2135296	complete	contig_1:210494-209423
cds-NP_461005.1		2134225	2135283	complete	contig_1:210494-209436
id-STM2060		2135291	2135296	complete	contig_1:209428-209423
gene-STM2061		2135402	2135880	complete	contig_1:209317-208839
cds-NP_461006.1		2135402	2135869	complete	contig_1:209317-208850
id-STM2061		2135875	2135880	complete	contig_1:208844-208839
gene-STM2062		2136022	2137200	complete	contig_1:208697-207519
cds-NP_461007.1		2136022	2137194	complete	contig_1:208697-207525
id-STM2062		2137195	2137200	complete	contig_1:207524-207519
gene-STM2063		2137318	2138096	complete	contig_1:207401-206623
cds-NP_461008.1		2137318	2138082	complete	contig_1:207401-206637
gene-STM2064		2138079	2138665	complete	contig_1:206640-206054
cds-NP_461009.1		2138079	2138657	complete	contig_1:206640-206062
id-STM2064		2138091	2138096	complete	contig_1:206628-206623
id-STM2064-2		2138660	2138665	complete	contig_1:206059-206054
gene-STM2065		2138672	2140956	complete	contig_1:206047-203763
cds-NP_461010.1		2138672	2140948	complete	contig_1:206047-203771
id-STM2065		2140951	2140956	complete	contig_1:203768-203763
gene-STM2066		2141556	2143915	complete	contig_1:203163-200804
cds-NP_461011.1		2141567	2143915	complete	contig_1:203152-200804
id-STM2066		2141556	2141561	complete	contig_1:203163-203158
gene-STM2067		2144242	2145688	complete	contig_1:200477-199031
cds-NP_461012.1		2144258	2145688	complete	contig_1:200461-199031
id-STM2067		2144242	2144247	complete	contig_1:200477-200472
gene-STM2068		2145824	2147195	complete	contig_1:198895-197524
cds-NP_461013.1		2145824	2147188	complete	contig_1:198895-197531
id-STM2068		2147190	2147195	complete	contig_1:197529-197524
gene-STM2069		2147468	2148394	complete	contig_1:197251-196325
cds-NP_461014.1		2147468	2148382	complete	contig_1:197251-196337
id-STM2069		2148389	2148394	complete	contig_1:196330-196325
gene-STM2070		2148428	2149265	complete	contig_1:196291-195454
cds-NP_461015.1		2148428	2149252	complete	contig_1:196291-195467
id-STM2070		2149260	2149265	complete	contig_1:195459-195454
gene-STM2071		2149600	2150511	complete	contig_1:195119-194208
cds-NP_461016.1		2149612	2150511	complete	contig_1:195107-194208
id-STM2071		2149600	2149605	complete	contig_1:195119-195114
gene-STM2072		2150600	2151918	complete	contig_1:194119-192801
cds-NP_461017.1		2150614	2151918	complete	contig_1:194105-192801
id-STM2072		2150600	2150605	complete	contig_1:194119-194114
gene-STM2073		2151904	2152994	complete	contig_1:192815-191725
cds-NP_461018.1		2151915	2152994	complete	contig_1:192804-191725
id-STM2073		2151904	2151909	complete	contig_1:192815-192810
gene-STM2074		2152980	2154058	complete	contig_1:191739-190661
cds-NP_461019.1		2152991	2154058	complete	contig_1:191728-190661
id-STM2074		2152980	2152985	complete	contig_1:191739-191734
gene-STM2075		2154045	2154648	complete	contig_1:190674-190071
cds-NP_461020.3		2154055	2154648	complete	contig_1:190664-190071
id-STM2075		2154045	2154050	complete	contig_1:190674-190669
id-STM2075-2		2154637	2154642	complete	contig_1:190082-190077
gene-STM2076		2154637	2155385	complete	contig_1:190082-189334
cds-NP_461021.1		2154648	2155385	complete	contig_1:190071-189334
id-STM2076		2155353	2155358	complete	contig_1:189366-189361
gene-STM2077		2155353	2156143	complete	contig_1:189366-188576
cds-NP_461022.1		2155367	2156143	complete	contig_1:189352-188576
gene-STM2078		2156131	2156748	complete	contig_1:188588-187971
cds-NP_461023.1		2156137	2156748	complete	contig_1:188582-187971
id-STM2078		2156131	2156136	complete	contig_1:188588-188583
gene-STM2079		2156829	2157822	complete	contig_1:187890-186897
cds-NP_461024.1		2156829	2157812	complete	contig_1:187890-186907
id-STM2079		2157817	2157822	complete	contig_1:186902-186897
gene-STM2080		2157955	2159121	complete	contig_1:186764-185598
cds-NP_461025.1		2157955	2159121	complete	contig_1:186764-185598
gene-STM2081		2159358	2160776	complete	contig_1:185361-183943
cds-NP_461026.1		2159358	2160764	complete	contig_1:185361-183955
id-STM2081		2160771	2160776	complete	contig_1:183948-183943
gene-STM2082		2160928	2162365	complete	contig_1:183791-182354
